www.google.ru,https://www.google.ru/,Fri Dec 16 09:30:31 MSK 2022, 00:00:01
www.google.ru,https://www.google.ru/,Fri Dec 16 09:31:17 MSK 2022, 00:00:01
www.google.ru,https://www.google.ru/,Fri Dec 16 09:31:34 MSK 2022, 00:00:01
www.google.ru,https://www.google.ru/search?q=%D1%8F%D0%BD%D0%B4%D0%B5%D0%BA%D1%81&newwindow=1&source=hp&ei=xBCcY8mDJLG8ytMP2KSZ4AY&iflsig=AJiK0e8AAAAAY5we1M--urlgTgr-lQXoEK0e6eP_xdl3&gs_ssp=eJzj4tFP1zc0NC5MysouT1JgNGB0YPDiudh_Ye-FLRe2Xth1sREArswNrA&oq=zyltrc&gs_lcp=Cgdnd3Mtd2l6EAEYADIVCC4QgAQQsQMQgwEQxwEQ0QMQChAqMhAIABCABBCxAxCDARDJAxAKMg0IABCABBCxAxCDARAKMg0IABCABBCxAxCDARAKMg0IABCABBCxAxCDARAKMg0IABCABBCxAxCDARAKMg0IABCABBCxAxCDARAKMg0IABCABBCxAxCDARAKMg0IABCABBCxAxCDARAKMg0IABCABBCxAxCDARAKOgsIABCABBCxAxCDAToRCC4QgAQQsQMQgwEQxwEQrwE6CAgAEIAEELEDOggILhCxAxCDAToLCC4QgAQQsQMQgwE6BQgAEIAEOgUILhCABDoLCC4QgAQQxwEQ0QM6EQguEIAEEMcBENEDEAoQARAqOgwIABCABBDJAxAKEAE6CQgAEIAEEAoQAToPCC4QgAQQxwEQ0QMQChABUK4IWP8VYI4kaAFwAHgAgAGcAYgB-ASSAQM0LjKYAQCgAQGwAQA&sclient=gws-wiz,Fri Dec 16 09:32:28 MSK 2022, 00:00:02
www.google.ru,https://www.google.ru/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwj8gvyQwv37AhXktYsKHWxqA0kQFnoECAkQAQ&url=https%3A%2F%2Fyandex.ru%2F&usg=AOvVaw33rNlcOy8oVsxWhzNFl60v,Fri Dec 16 09:32:31 MSK 2022, 00:00:00
www.google.ru,https://www.google.ru/,Fri Dec 16 10:34:21 MSK 2022, 00:00:01
www.google.ru,https://www.google.ru/search?q=%D0%BA%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8&newwindow=1&source=hp&ei=ex-cY73MMcKQrgSymKX4BQ&iflsig=AJiK0e8AAAAAY5wti-iwRiwERONURtd3cJ_d3R7SbJ7U&ved=0ahUKEwj99Zv7z_37AhVCiIsKHTJMCV8Q4dUDCAw&uact=5&oq=%D0%BA%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8&gs_lcp=Cgdnd3Mtd2l6EAMyDQgAEIAEELEDEIMBEAoyBwgAEIAEEAoyCggAEIAEELEDEAoyCggAEIAEELEDEAoyBwgAEIAEEAoyDQgAEIAEELEDEIMBEAoyBwgAEIAEEAoyCAgAELEDEIMBMg0IABCABBCxAxCDARAKMg0IABCABBCxAxCDARAKOgsIABCABBCxAxCDAToRCC4QgAQQsQMQgwEQxwEQ0QM6BQgAEIAEOggIABCABBCxAzoOCAAQgAQQsQMQgwEQyQM6CAguEIAEELEDUOkJWJUbYOUjaAFwAHgAgAH6AYgBkgaSAQU3LjAuMZgBAKABAbABAA&sclient=gws-wiz,Fri Dec 16 10:34:37 MSK 2022, 00:00:04
www.google.ru,https://www.google.ru/,Fri Dec 16 10:35:03 MSK 2022, 00:00:00
www.google.ru,https://www.google.ru/,Fri Dec 16 10:35:18 MSK 2022, 00:00:00
www.google.ru,https://www.google.ru/search?q=%D1%8F%D0%BD%D0%B4%D0%B5%D0%BA%D1%81&newwindow=1&source=hp&ei=tR-cY__OCumMrwT154qoAQ&iflsig=AJiK0e8AAAAAY5wtxbTmw2c_krgZuwbn1vp6QL4szNkA&gs_ssp=eJzj4tFP1zc0NC5MysouT1JgNGB0YPDiudh_Ye-FLRe2Xth1sREArswNrA&oq=%D1%8F%D0%BD&gs_lcp=Cgdnd3Mtd2l6EAEYADIQCC4QgwEQxwEQsQMQ0QMQQzIKCAAQsQMQgwEQQzILCAAQgAQQsQMQgwEyCwgAEIAEELEDEIMBMgoIABCxAxCDARBDMgsIABCABBCxAxCDATILCAAQgAQQsQMQgwEyCggAELEDEIMBEEMyCwgAEIAEELEDEIMBMgoIABCxAxCDARBDOgoIABDqAhC0AhBDOhAILhDHARDRAxDqAhC0AhBDOhQIABDqAhC0AhCKAxC3AxDUAxDlAjoRCC4QgwEQxwEQsQMQ0QMQgARQjTxYsUBg7kloAXAAeACAAWWIAagBkgEDMS4xmAEAoAEBsAEK&sclient=gws-wiz,Fri Dec 16 10:35:30 MSK 2022, 00:00:01
www.google.ru,https://www.google.ru/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwiQu6Gc0P37AhUj_CoKHSd8BokQFnoECAkQAQ&url=https%3A%2F%2Fyandex.ru%2F&usg=AOvVaw33rNlcOy8oVsxWhzNFl60v,Fri Dec 16 10:35:32 MSK 2022, 00:00:00
yandex.ru,https://yandex.ru/images/,Fri Dec 16 10:35:37 MSK 2022, 00:00:01
www.google.ru,https://www.google.ru/,Fri Dec 16 10:36:03 MSK 2022, 00:00:01
yandex.ru,https://yandex.ru/images/,Fri Dec 16 10:36:20 MSK 2022, 00:00:01
www.google.ru,https://www.google.ru/,Fri Dec 16 10:36:31 MSK 2022, 00:00:01
www.google.ru,https://www.google.ru/,Fri Dec 16 12:51:12 MSK 2022, 00:00:01
www.google.ru,https://www.google.ru/search?q=rfhns&newwindow=1&source=hp&ei=jj-cY9n9KoyDqgGn84iQAw&iflsig=AJiK0e8AAAAAY5xNnn-ypUGfMbWM4dCqseer8Sal2AVf&ved=0ahUKEwjZ_LzG7v37AhWMgSoKHac5AjIQ4dUDCAw&uact=5&oq=rfhns&gs_lcp=Cgdnd3Mtd2l6EAMyDwgAEIAEELEDEIMBEAoQKjIQCAAQgAQQsQMQgwEQyQMQCjINCAAQgAQQsQMQgwEQCjIKCAAQgAQQsQMQCjIKCC4QgAQQ1AIQCjINCAAQgAQQsQMQgwEQCjINCAAQgAQQsQMQgwEQCjIKCAAQgAQQsQMQCjIHCAAQgAQQCjIHCAAQgAQQCjoOCC4QgAQQsQMQgwEQ1AI6CwgAEIAEELEDEIMBOhQILhCABBCxAxCDARDHARDRAxDUAjoRCC4QgAQQsQMQgwEQxwEQ0QM6CAgAEIAEELEDOg4ILhCABBDUAhAKEAEQKjoFCAAQgAQ6CQgAEIAEEAoQAToICC4QgAQQ1AI6CwgAEIAEEAoQARAqOgwIABCABBDJAxAKEAE6DwgAEIAEELEDEIMBEAoQAVDWBljDFGC9F2gBcAB4AIABhgGIAf0DkgEDMy4ymAEAoAEBsAEA&sclient=gws-wiz,Fri Dec 16 12:53:55 MSK 2022, 00:00:02
www.google.ru,https://www.google.ru/maps?newwindow=1&iflsig=AJiK0e8AAAAAY5xNnn-ypUGfMbWM4dCqseer8Sal2AVf&uact=5&gs_lcp=Cgdnd3Mtd2l6EAMyDwgAEIAEELEDEIMBEAoQKjIQCAAQgAQQsQMQgwEQyQMQCjINCAAQgAQQsQMQgwEQCjIKCAAQgAQQsQMQCjIKCC4QgAQQ1AIQCjINCAAQgAQQsQMQgwEQCjINCAAQgAQQsQMQgwEQCjIKCAAQgAQQsQMQCjIHCAAQgAQQCjIHCAAQgAQQCjoOCC4QgAQQsQMQgwEQ1AI6CwgAEIAEELEDEIMBOhQILhCABBCxAxCDARDHARDRAxDUAjoRCC4QgAQQsQMQgwEQxwEQ0QM6CAgAEIAEELEDOg4ILhCABBDUAhAKEAEQKjoFCAAQgAQ6CQgAEIAEEAoQAToICC4QgAQQ1AI6CwgAEIAEEAoQARAqOgwIABCABBDJAxAKEAE6DwgAEIAEELEDEIMBEAoQAVDWBljDFGC9F2gBcAB4AIABhgGIAf0DkgEDMy4ymAEAoAEBsAEA&q=%D0%BA%D0%B0%D1%80%D1%82%D1%8B&um=1&ie=UTF-8&sa=X&ved=2ahUKEwip2ryU7_37AhXjlIsKHYB7BgoQ_AUoAXoECAEQAw,Fri Dec 16 12:54:00 MSK 2022, 00:00:03
www.google.ru,https://www.google.ru/search?q=%D0%BA%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8&newwindow=1&source=hp&ei=ex-cY73MMcKQrgSymKX4BQ&iflsig=AJiK0e8AAAAAY5wti-iwRiwERONURtd3cJ_d3R7SbJ7U&ved=0ahUKEwj99Zv7z_37AhVCiIsKHTJMCV8Q4dUDCAw&uact=5&oq=%D0%BA%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%BA%D0%B8&gs_lcp=Cgdnd3Mtd2l6EAMyDQgAEIAEELEDEIMBEAoyBwgAEIAEEAoyCggAEIAEELEDEAoyCggAEIAEELEDEAoyBwgAEIAEEAoyDQgAEIAEELEDEIMBEAoyBwgAEIAEEAoyCAgAELEDEIMBMg0IABCABBCxAxCDARAKMg0IABCABBCxAxCDARAKOgsIABCABBCxAxCDAToRCC4QgAQQsQMQgwEQxwEQ0QM6BQgAEIAEOggIABCABBCxAzoOCAAQgAQQsQMQgwEQyQM6CAguEIAEELEDUOkJWJUbYOUjaAFwAHgAgAH6AYgBkgaSAQU3LjAuMZgBAKABAbABAA&sclient=gws-wiz#imgrc=KAZFR05I0qbwrM,Fri Dec 16 12:54:20 MSK 2022, 00:00:03
www.google.ru,https://www.google.ru/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwj8gvyQwv37AhXktYsKHWxqA0kQFnoECAkQAQ&url=https%3A%2F%2Fyandex.ru%2F&usg=AOvVaw33rNlcOy8oVsxWhzNFl60v,Fri Dec 16 12:54:32 MSK 2022, 00:00:00
yandex.ru,https://yandex.ru/images/,Fri Dec 16 12:54:42 MSK 2022, 00:00:02
yandex.ru,https://yandex.ru/images/,Fri Dec 16 12:55:14 MSK 2022, 00:00:01
yandex.ru,https://yandex.ru/images/,Fri Dec 16 12:56:23 MSK 2022, 00:00:01
www.google.ru,https://www.google.ru/,Fri Dec 16 12:58:09 MSK 2022, 00:00:01
accounts.google.com,https://accounts.google.com/v3/signin/identifier?dsh=S1191257529%3A1671184696798332&continue=https%3A%2F%2Fmail.google.com%2Fmail%2F%26ogbl%2F&emr=1&ltmpl=default&ltmplcache=2&osid=1&passive=true&rm=false&scc=1&service=mail&ss=1&flowName=GlifWebSignIn&flowEntry=ServiceLogin&ifkv=AeAAQh5-MN-U5SaA4v0xYcOyzwtlfYG5miKsHTAfX19BaeZXPoILqNwN4XPLB7SIRiCZPyl0mkVo_g,Fri Dec 16 12:58:17 MSK 2022, 00:00:02
www.google.ru,https://www.google.ru/,Fri Dec 16 12:58:20 MSK 2022, 00:00:00
www.google.ru,https://www.google.ru/search?q=gjxnf&newwindow=1&source=hp&ei=PEGcY8KJCeOOrwSP-amoAg&iflsig=AJiK0e8AAAAAY5xPTCWaxBtRi7srIQ-GeSt9fKIhnDoC&ved=0ahUKEwjCl6CT8P37AhVjx4sKHY98CiUQ4dUDCAw&uact=5&oq=gjxnf&gs_lcp=Cgdnd3Mtd2l6EAMyFQguEIAEELEDEIMBEMcBENEDEAoQKjINCAAQgAQQsQMQgwEQCjINCAAQgAQQsQMQgwEQCjINCAAQgAQQsQMQgwEQCjINCAAQgAQQsQMQgwEQCjITCC4QgAQQsQMQgwEQxwEQ0QMQCjINCAAQgAQQsQMQgwEQCjINCAAQgAQQsQMQgwEQCjINCAAQgAQQsQMQgwEQCjINCAAQgAQQsQMQgwEQCjoLCAAQgAQQsQMQgwE6EQguEIAEELEDEIMBEMcBENEDOggIABCABBCxAzoLCC4QgAQQsQMQgwE6EQgAEIAEELEDEIMBEAoQARAqOgwIABCABBCxAxAKEAE6CwguEIAEEMcBEK8BOg8IABCABBCxAxCDARAKEAE6BQgAEIAEOgkIABCABBAKEAE6CwgAEIAEEAoQARAqOg8ILhCABBDHARDRAxAKEAE6CAgAELEDEIMBULwGWNMRYNsUaAFwAHgAgAFoiAHTA5IBAzIuM5gBAKABAbABAA&sclient=gws-wiz,Fri Dec 16 12:58:25 MSK 2022, 00:00:02
www.google.ru,https://www.google.ru/search?q=%D1%8E%D1%82%D1%83%D0%B1%D0%B5&newwindow=1&ei=QEGcY62wE8L5qwGr05LICg&gs_ssp=eJzj4tTP1TewzEouK1ZgNGB0YPDiuth3seli84WNF7YCAHaVCvA&oq=.ne%2C&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQARgBMgUIABCABDIPCC4QgAQQxwEQ0QMQChABMgkIABCABBAKEAEyCQgAEIAEEAoQATIJCAAQgAQQChABMgkIABCABBAKEAEyCQgAEIAEEAoQATIJCAAQgAQQChABMgkIABCABBAKEAEyBQgAEIAEOhIILhDHARDRAxDqAhC0AhBDGAE6DAgAEOoCELQCEEMYAToWCAAQ6gIQtAIQigMQtwMQ1AMQ5QIYAToPCAAQgAQQsQMQgwEQChABOgwIABCABBCxAxAKEAE6CAgAEIAEELEDOgQIABADOgsIABCABBCxAxCDAToICAAQsQMQgwE6DQgAELEDEIMBELEDEEM6EAguEIMBEMcBELEDENEDEEM6DwgAEIAEELEDEIMBEA0QCkoECEEYAEoFCEASATFKBAhGGABQow9YmBlg7ydoAXABeACAAcQBiAHbA5IBAzIuMpgBAKABAbABCsABAdoBBAgBGAc&sclient=gws-wiz-serp,Fri Dec 16 12:58:34 MSK 2022, 00:00:01
www.google.ru,https://www.google.ru/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwjdmLqZ8P37AhUDxosKHbj1AzsQFnoECAkQAQ&url=https%3A%2F%2Fwww.youtube.com%2F%3Fgl%3DRU%26hl%3Dru&usg=AOvVaw3_D_4hno6umR2DRugktoL7,Fri Dec 16 12:58:35 MSK 2022, 00:00:00
www.google.ru,https://www.google.ru/,Fri Dec 16 12:59:15 MSK 2022, 00:00:01
www.google.ru,https://www.google.ru/,Fri Dec 16 12:59:19 MSK 2022, 00:00:01
www.google.ru,https://www.google.ru/,Fri Dec 16 12:59:24 MSK 2022, 00:00:00
www.google.ru,https://www.google.ru/,Fri Dec 16 12:59:41 MSK 2022, 00:00:01
www.google.ru,https://www.google.ru/,Fri Dec 16 13:13:39 MSK 2022, 00:00:01
yandex.ru,https://yandex.ru/images/,Fri Dec 16 13:13:46 MSK 2022, 00:00:02
ya.ru,https://ya.ru/showcaptcha?cc=1&mt=D66F33DA32643789361167BC9EA72DA22B525DB2322F775A39E1DC050BAA00EA7954&retpath=aHR0cHM6Ly95YS5ydS8__3c1b5b288dd54f9111e24186962921e7&t=2/1671185652/915235c973427597f5f854db0600ac78&u=9e3ac209-32cf1918-c8b281c9-515b7e2c&s=e21869589cac22a511220ba00c38a3fd,Fri Dec 16 13:14:14 MSK 2022, 00:00:01
ya.ru,https://ya.ru/?,Fri Dec 16 13:14:17 MSK 2022, 00:00:01
ya.ru,https://ya.ru/showcaptcha?cc=1&mt=D66F33DA32643789361167BC9EA72DA22B525DB2322F775A39E1DC050BAA00EA7954&retpath=aHR0cHM6Ly95YS5ydS8__3c1b5b288dd54f9111e24186962921e7&t=2/1671185652/915235c973427597f5f854db0600ac78&u=9e3ac209-32cf1918-c8b281c9-515b7e2c&s=e21869589cac22a511220ba00c38a3fd,Fri Dec 16 13:14:14 MSK 2022, 00:00:05
yandex.ru,https://yandex.ru/images/,Fri Dec 16 13:13:46 MSK 2022, 00:00:35
